,,,ID,,,,,,,,,,,lon,lat,,,,
11,I,5329,7002346,1,1355,2,21/04/2008,1,1,21/04/2008,03/10/2018,10/07/2014,,430223,550453,428221,550917,10,28
11,I,5330,7002348,1,1355,2,04/10/2012,1,1,04/10/2012,22/03/2023,10/07/2014,,422141.35,553767.22,422154.44,553807.99,10,3
11,I,5331,7002350,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,429101.12,550344.58,429005.12,549129.38,10,7
11,I,5332,7002351,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,431145,551375,430997,551356,1,2
11,I,5333,7002354,1,1355,2,21/04/2008,1,1,21/04/2008,03/10/2018,21/04/2008,,429727.01,550382,430008.5,551386.69,10,4
11,I,5334,7002355,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,430943.25,550991.56,430911,551067,10,1
11,I,5335,7002362,1,1355,2,02/05/2019,1,1,21/04/2008,16/07/2020,10/07/2014,,430995,551694,431111.68,551665.9,10,6
11,I,5336,7002364,1,1355,2,29/10/2012,1,1,29/10/2012,07/07/2015,29/10/2012,,427340.65,550875.39,427376.42,550882.28,10,1
11,I,5337,7002371,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427159,551093,427026,551024,10,1
11,I,5338,7002372,1,1355,2,21/04/2008,1,1,21/04/2008,23/12/2021,10/07/2014,,424125.57,547252.85,424143,547362,10,2
11,I,5339,7002373,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427822,553201,427353.64,553169.24,10,1
11,I,5340,7002377,1,1355,2,21/04/2008,1,1,21/04/2008,07/09/2018,10/07/2014,,427666.42,551731.02,427626.36,551665.57,10,1
11,I,5341,7002378,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,426607,549220,426974,549147,10,1
11,I,5342,7002380,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,423764.73,546738.29,423868,546555,10,2
11,I,5343,7002381,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425034,553120,425033,553059,10,1
11,I,5344,7002383,1,1355,4,03/05/2013,1,1,21/04/2008,26/10/2009,03/05/2013,03/05/2013,424024.8,552493.51,424384.38,552340.08,10,0
11,I,5345,7002386,4,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425235,552208,426185,552245,10,1
11,I,5346,7002392,1,1355,2,18/12/2019,1,1,21/04/2008,18/12/2019,10/07/2014,,422205.09,549994.19,422774.39,550805.31,10,4
11,I,5347,7002393,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,424569.67,552154.46,424599,552187,10,2
11,I,5348,7002394,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425840.55,554575.19,425830,554721,10,2
11,I,5349,7002395,1,1355,2,21/04/2008,1,1,21/04/2008,14/11/2018,10/07/2014,,427502,550828,428009.26,550853.7,10,13
11,I,5350,7002396,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,426275.13,549301.2,426388.43,549184.66,10,1
11,I,5351,7002397,1,1355,2,21/04/2008,1,1,21/04/2008,21/08/2017,10/07/2014,,426107,549983,426412,549957,10,10
11,I,5352,7002398,2,1355,4,15/05/2018,1,1,21/04/2008,15/05/2018,10/07/2014,15/05/2018,431357.08,550913.6,431440.22,551037.98,10,0
11,I,5353,7002401,1,1355,2,21/04/2008,1,1,21/04/2008,17/08/2015,10/07/2014,,423311,551904,423553.38,552025.88,10,7
11,I,5354,7002402,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,423897,547084,423970,547021,10,2
11,I,5355,7002404,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,423841,548527,423867,548535,10,1
11,I,5356,7002405,1,1355,5,18/12/2019,1,1,21/04/2008,18/12/2019,10/07/2014,,422252,550172,422273,550253,10,1
11,I,5357,7002407,1,1355,2,26/06/2018,1,1,21/04/2008,14/07/2020,10/07/2014,,427495.04,550374.49,427560.45,550377.96,10,1
11,I,5358,7002411,1,1355,2,26/06/2018,1,1,21/04/2008,26/06/2018,10/07/2014,,427286.23,550681.84,427309.7,550798.02,10,1
11,I,5359,7002413,2,1355,2,21/04/2008,1,1,21/04/2008,02/10/2017,17/12/2014,,421997,554123,422072.8,553563.78,10,11
11,I,5360,7002414,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,421791,554376,421828,554372,10,1
11,I,5361,7002416,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,424327.6,547252.42,424363.88,547281.78,10,1
11,I,5362,7002417,1,1355,2,26/06/2018,1,1,21/04/2008,03/08/2018,10/07/2014,,426528,553019,426375.37,553570.91,10,10
11,I,5363,7002418,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,422247.95,553539.13,422302.89,553213.74,10,1
11,I,5364,7002419,1,1355,2,26/06/2018,1,1,21/04/2008,26/06/2018,07/01/2015,,427666.42,551731.02,427689,551750.67,10,1
11,I,5365,7002420,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,429140.36,549141.85,429159.01,549095.11,10,3
11,I,5366,7002422,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425911.37,547263.99,425920.45,547203.5,10,1
11,I,5367,7002425,1,1355,2,26/06/2018,1,1,21/04/2008,26/06/2018,10/07/2014,,426857.75,550299.88,426860.57,550267.01,10,1
11,I,5368,7002426,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,423945.07,553180.37,423856.74,553162.99,10,1
11,I,5369,7002427,1,1355,2,21/04/2008,1,1,21/04/2008,05/01/2017,10/07/2014,,430223,550453,430275.19,550266.63,10,3
11,I,5370,7002429,1,1355,2,21/04/2008,1,1,21/04/2008,10/12/2021,10/07/2014,,423802.73,547623.12,423975.94,547638.33,10,1
11,I,5371,7002431,1,1355,2,21/04/2008,1,1,21/04/2008,19/09/2017,10/07/2014,,425645.35,554838.09,425595.34,554926.73,10,6
11,I,5372,7002432,1,1355,2,21/04/2008,1,1,21/04/2008,18/08/2015,10/07/2014,,424131.81,552697.85,424119.4,552572.63,10,6
11,I,5373,7002435,1,1355,2,21/04/2008,1,1,21/04/2008,13/12/2018,10/07/2014,,431005.03,550950.17,431357.09,550913.6,10,12
11,I,5374,7002437,2,1355,2,05/02/2020,1,1,21/04/2008,05/02/2020,10/07/2014,,429159.4,552443.17,430982.39,551772.89,10,2
11,I,5375,7002438,1,1355,2,26/06/2018,1,1,21/04/2008,26/06/2018,10/07/2014,,429388,550410,428727.01,551170.32,10,2
11,I,5376,7002439,1,1355,5,21/04/2008,1,1,21/04/2008,07/09/2018,10/07/2014,,427666.42,551731.02,427626.36,551665.57,10,1
11,I,5377,7002440,4,1355,2,01/11/2013,1,1,01/11/2013,07/07/2015,01/11/2013,,424564.61,547419.72,426211.82,547742.21,10,2
11,I,5378,7002447,1,1355,2,21/04/2008,1,1,21/04/2008,18/07/2017,10/07/2014,,430913.99,550470,430875.4,550563.26,10,2
11,I,5379,7002441,1,1355,2,24/01/2022,1,1,21/04/2008,24/01/2022,10/07/2014,,424093.53,551399.36,424090.96,551352.67,10,1
11,I,5380,7002442,2,1355,2,26/06/2018,1,1,21/05/2012,26/06/2018,21/05/2012,,427443,550160,427502.73,549700.4,10,1
11,I,5381,7002446,2,1355,2,21/04/2008,1,1,21/04/2008,10/01/2018,10/07/2014,,428509.02,550801.09,428727.01,551170.32,10,2
11,I,5382,7002453,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427354.75,551105.57,427415.47,551129.59,10,3
11,I,5383,7002450,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425926.56,549783.48,425924.4,549758.35,10,3
11,I,5384,7002451,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,423907.11,547319.05,423885.03,547351,10,3
11,I,5385,7002452,1,1355,2,21/04/2008,1,1,21/04/2008,22/03/2023,10/07/2014,,426181.34,547495.54,426191.34,547497.77,10,1
11,I,5386,7002458,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,430920.3,552015.59,430974.23,552027.54,10,0
11,I,5387,7002459,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,430941.82,552093.17,430946.07,552076.69,10,0
11,I,5388,7002460,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,430955.9,552105.12,430968.87,552055.23,10,0
11,I,5389,7002461,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,430983,552101,431037,552109,10,0
11,I,5390,7002462,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,431034,552107,431038,552091,10,0
11,I,5391,7002463,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,431041,552020,431066,552077,10,0
11,I,5392,7002464,1,1355,4,18/10/2012,1,1,21/04/2008,30/09/2009,18/10/2012,18/10/2012,431002,552010,431030,551994,10,0
11,I,5393,7002465,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,426149.34,551655.25,426190.81,551625.65,10,1
11,I,5394,7002466,1,1355,2,29/09/2022,1,1,21/04/2008,29/09/2022,10/07/2014,,424472.02,547188.37,424384.11,547171.66,10,3
11,I,5395,7002467,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,424346.85,547103.42,424443.34,547120.64,10,3
11,I,5396,7002468,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425486.74,551604.64,425382.09,551480.97,10,6
11,I,5397,7002469,1,1355,2,21/04/2008,1,1,21/04/2008,04/07/2017,10/07/2014,,425445.53,551484.42,425546.3,551565.89,10,3
11,I,5398,7002470,1,1355,2,14/02/2019,1,1,21/04/2008,14/02/2019,10/07/2014,,425417.55,551383.41,425419.74,551479.52,10,2
11,I,5399,7002471,1,1355,2,21/04/2008,1,1,21/04/2008,04/07/2017,10/07/2014,,425418.19,551404,425526.31,551435.38,10,3
11,I,5400,7002472,1,1355,2,02/05/2012,1,1,02/05/2012,07/06/2022,10/07/2014,,425293.61,551232.13,425417.55,551383.41,10,9
11,I,5401,7002473,1,1355,2,19/02/2014,1,1,19/02/2014,04/07/2017,19/02/2014,,425411.96,551412.98,425304.39,551407.26,10,1
11,I,5402,7002474,1,1355,2,02/05/2012,1,1,02/05/2012,07/06/2022,02/05/2012,,425382.09,551480.97,425318.18,551451.83,10,5
11,I,5403,7002475,1,1355,2,02/05/2012,1,1,02/05/2012,07/07/2015,02/05/2012,,425385.03,551518.69,425322.44,551534.2,10,3
11,I,5404,7002478,1,1355,2,21/04/2008,1,1,21/04/2008,18/07/2017,10/07/2014,,428106.08,554062.58,427972.27,554054.46,10,9
11,I,5405,7002484,1,1355,2,21/04/2008,1,1,21/04/2008,15/06/2016,10/07/2014,,424691,554537,425738.24,554035.58,10,9
11,I,5406,7002485,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,426721.07,553082.79,426876.03,553086.84,10,1
11,I,5407,7002486,1,1355,2,21/04/2008,1,1,21/04/2008,03/08/2018,10/07/2014,,426434.73,553084.49,426404.48,553033.34,10,1
11,I,5408,7002487,1,1355,2,21/04/2008,1,1,21/04/2008,16/09/2015,10/07/2014,,423892.61,546785.59,423938.01,546817.45,10,3
11,I,5409,7002489,1,1355,2,02/05/2012,1,1,02/05/2012,07/07/2015,10/07/2014,,423647.99,547320.52,423571.41,547436.23,10,11
11,I,5410,7002491,1,1355,2,25/06/2020,1,1,13/08/2008,25/06/2020,10/07/2014,,423902.14,546872.39,423879.37,546857.61,10,1
11,I,5411,7012749,1,1355,2,19/03/2020,1,1,31/10/2012,19/03/2020,10/07/2014,,423351.57,551560.63,422875.67,551145.78,10,1
11,I,5412,7012873,1,1355,2,21/04/2008,1,1,21/04/2008,04/07/2017,21/04/2008,,426086,550380,425930.2,550395.57,10,3
11,I,5413,7012874,1,1355,2,21/04/2008,1,1,21/04/2008,18/12/2018,10/07/2014,,426290,550305,426350,550472,10,7
11,I,5414,7012894,2,1355,2,21/04/2008,1,1,21/04/2008,22/12/2015,10/07/2014,,421955,548827,422098.58,549028.95,10,1
11,I,5415,7012945,1,1355,2,21/04/2008,1,1,21/04/2008,17/06/2020,10/07/2014,,425886.11,555307.58,426556.21,555588.4,10,7
11,I,5416,7012954,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427319.5,553798.65,426487.14,552900.63,10,22
11,I,5417,7012969,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427450,551659,427431.23,551688.35,10,1
11,I,5418,7013010,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,429661.47,548989.62,429687.69,549048.56,10,1
11,I,5419,7013011,1,1355,2,21/04/2008,1,1,21/04/2008,04/07/2017,10/07/2014,,429665.78,548989.54,429660.14,548947.59,10,3
11,I,5420,7013705,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,426600,549210,426523,549098,10,1
11,I,5421,7013706,1,1355,2,21/04/2008,1,1,21/04/2008,29/06/2017,10/07/2014,,425829.17,547702.94,425945.85,547654.45,10,1
11,I,5422,7013707,1,1355,2,21/04/2008,1,1,21/04/2008,31/05/2016,10/07/2014,,425754,554790,425747.27,554858.72,10,2
11,I,5423,7013708,1,1355,2,21/04/2008,1,1,21/04/2008,10/12/2018,21/04/2008,,427070,550835,427128,550922,10,4
11,I,5424,7013709,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,428998.91,549137.65,428947.92,549137.29,10,1
11,I,5425,7013710,1,1355,2,21/04/2008,1,1,21/04/2008,01/12/2016,10/07/2014,,425842,550811,425874,550775,10,3
11,I,5426,7013711,1,1355,2,21/04/2008,1,1,21/04/2008,25/10/2018,10/07/2014,,425367,553340,425470,553292,10,5
11,I,5427,7013712,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,422905.57,549826.9,422882.43,549665.53,10,1
11,I,5428,7013713,1,1355,2,21/04/2008,1,1,21/04/2008,21/08/2017,10/07/2014,,426406.77,549827.74,426342.87,549832.86,10,3
11,I,5429,7013714,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427062.67,550987.07,427038,550916,10,1
11,I,5430,7013715,1,1355,2,26/06/2018,1,1,21/04/2008,26/06/2018,10/07/2014,,428046.63,550588.85,428195.36,550213.5,10,18
11,I,5431,7013716,1,1355,2,21/04/2008,1,1,21/04/2008,04/07/2017,10/07/2014,,429862,549008.99,429978.48,548954.75,10,6
11,I,5432,7013717,1,1355,2,21/04/2008,1,1,21/04/2008,17/08/2017,10/07/2014,,426138,551251,426064.72,551180.56,10,3
11,I,5433,7013718,1,1355,2,11/05/2021,1,1,21/04/2008,11/05/2021,10/07/2014,,423794.94,548608.93,423833.4,548620.53,10,1
11,I,5434,7013719,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,427919.2,550689.9,427965,550841,10,2
11,I,5435,7013721,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425776.99,550602.99,425763.45,550658.18,10,3
11,I,5436,7013722,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,425693.9,550606.81,425733.05,550664.2,10,3
11,I,5437,7013723,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,426503.37,551831.37,426413,551884,10,1
11,I,5438,11006133,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,412663.63,551745.89,412799.89,551768.63,10,7
11,I,5439,11006131,1,1355,2,21/04/2008,1,1,21/04/2008,23/05/2018,21/04/2008,,411078.25,551003.24,411111.31,550951.88,10,3
11,I,5440,11006132,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,411459,551117,411552.01,551224.49,1,6
11,I,5441,11006134,1,1355,2,21/04/2008,1,1,21/04/2008,11/01/2023,10/07/2014,,416430.73,552206.8,416509.27,552175.84,10,3
11,I,5442,11006135,1,1355,2,21/04/2008,1,1,21/04/2008,10/07/2015,10/07/2014,,416294.45,554631.79,416344.6,554613.48,10,2
11,I,5443,11006136,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,410811.3,550463.08,410949.22,550518.97,10,3
11,I,5444,11006137,1,1355,2,21/04/2008,1,1,21/04/2008,16/11/2021,10/07/2014,,410535.69,551223.18,410619.29,551311.02,10,11
11,I,5445,11006138,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2015,10/07/2014,,411151.47,549857.15,411055.28,549808.15,10,3
11,I,5446,11006139,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,418703.89,555456.13,418685.95,555529.02,10,3
11,I,5447,11006140,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,421603.1,544778.45,421615.61,544731.28,10,3
11,I,5448,11006141,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,410482.76,550700.42,410486.15,550751.01,10,1
11,I,5449,11006142,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,411549.04,549922.36,411588.23,549858.03,10,1
11,I,5450,11006143,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,411483.22,549908.67,411503.58,549872.43,10,3
11,I,5451,11006144,1,1355,2,21/04/2008,1,1,21/04/2008,21/06/2017,10/07/2014,,410681.34,550052.43,410863.2,549991.45,10,5
11,I,5452,11006145,1,1355,2,21/04/2008,1,1,21/04/2008,25/11/2021,10/07/2014,,416265.54,551495.96,416228.39,551408.46,10,3
11,I,5453,11006146,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,417371.72,551602.45,417377.86,551612.26,10,1
11,I,5454,11006147,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,410425.38,550720.02,410316.15,550709.08,10,7
11,I,5455,11006148,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,418873.03,547711.54,419030.98,548120.28,10,19
11,I,5456,11006149,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,421272.01,544772.19,421353.5,544782.75,10,3
11,I,5457,11006150,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,416319,554557,416246.83,554542.46,10,5
11,I,5458,11006151,2,1355,2,21/04/2008,1,1,21/04/2008,28/08/2015,10/07/2014,,412403.53,547196.63,411906.73,547330.12,10,3
11,I,5459,11006152,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,419145.17,551673.66,419085,551620,10,5
11,I,5460,11006153,1,1355,2,21/04/2008,1,1,21/04/2008,22/03/2023,10/07/2014,,410755.25,551316.38,410764.14,551354,10,1
11,I,5461,11006154,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,416095.94,547982.83,416084.62,548076.28,10,5
11,I,5462,11006155,1,1355,2,21/04/2008,1,1,21/04/2008,20/09/2017,10/07/2014,,412203.17,548769.09,412244.12,548778.88,10,1
11,I,5463,11006156,1,1355,2,21/04/2008,1,1,21/04/2008,20/08/2015,10/07/2014,,420849.49,551477.26,420835.04,551662.95,10,15
11,I,5464,11006157,1,1355,5,21/04/2008,1,1,21/04/2008,30/06/2017,10/07/2014,,419523.59,552230.39,419845.4,552381.38,10,1
11,I,5465,11006159,1,1355,5,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,420884,551334,421043,551476,10,1
11,I,5466,11006160,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,411443.08,551260.03,411350.97,551164.93,10,3
11,I,5467,11006161,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,418802.03,542358.18,418800.21,542388.79,10,3
11,I,5468,11006162,1,1355,2,21/04/2008,1,1,21/04/2008,05/08/2015,10/07/2014,,411414.47,549878.9,411357.31,549696.8,10,14
11,I,5469,11006163,1,1355,2,21/04/2008,1,1,21/04/2008,06/02/2018,10/07/2014,,411760.32,552687.42,411706.4,552823.42,10,3
11,I,5470,11006164,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,419968.5,553138.16,420024.21,553125.15,10,1
11,I,5471,11006165,1,1355,2,21/04/2008,1,1,21/04/2008,10/05/2018,10/07/2014,,411575.47,549962.77,411269.07,549674.19,10,23
11,I,5472,11006166,1,1355,2,21/04/2008,1,1,21/04/2008,18/09/2018,10/07/2014,,419469.69,552428.77,419621.75,552421.55,10,5
11,I,5473,11006167,1,1355,2,27/11/2012,1,1,27/11/2012,07/07/2015,10/07/2014,,411979,552627,412144,552401,10,2
11,I,5474,11006168,1,1355,5,21/04/2008,1,1,21/04/2008,24/07/2017,10/07/2014,,408390.02,548377.2,408882.44,547597.93,10,11
11,I,5475,11006169,1,1355,2,27/11/2012,1,1,27/11/2012,07/07/2015,27/11/2012,,412113.57,552386.92,411959.21,552598.92,10,2
11,I,5476,11006171,1,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,411500.3,549906.84,411508.94,550006.1,10,4
11,I,5477,11006174,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,413331.66,542483.63,413268.11,542593.21,10,1
11,I,5478,11006175,2,1355,2,21/04/2008,1,1,21/04/2008,07/07/2015,10/07/2014,,416595.31,545781.05,416999.87,545828.9,10,2
11,I,5479,11006176,1,1355,2,26/11/2008,1,1,26/11/2008,23/08/2017,10/07/2014,,402815.95,545413,402391.94,546277.21,10,1
11,I,5480,11006177,1,1355,2,01/09/2008,1,1,01/09/2008,02/10/2017,10/07/2014,,416649.11,552038.56,416717.09,552041.55,10,5
11,I,5481,11006178,1,1355,2,26/11/2008,1,1,26/11/2008,08/08/2019,10/07/2014,,411072.7,549779.36,411091.51,549805.66,10,1
11,I,5482,11006180,1,1355,2,27/08/2008,1,1,27/08/2008,06/09/2018,10/07/2014,,419137.94,548413.36,419169.19,548488.12,10,1
11,I,5483,11006181,1,1355,2,01/11/2012,1,1,01/11/2012,07/07/2015,01/11/2012,,418533.47,550657.18,418509.99,550645.54,10,1
11,I,5484,11006182,1,1355,2,27/11/2012,1,1,27/11/2012,07/07/2015,10/07/2014,,411861.35,552607.56,411974,552522,10,1
11,I,5485,11006183,1,1355,2,09/11/2009,1,1,09/11/2009,07/07/2015,10/07/2014,,408959.22,549546.97,408959.06,549581.61,10,1
11,I,5486,11006185,1,1355,2,11/11/2009,1,1,11/11/2009,07/07/2015,10/07/2014,,415425.41,553550.59,415408.09,553568.72,10,1
11,I,5487,11006186,1,1355,2,08/10/2008,1,1,08/10/2008,07/07/2015,10/07/2014,,416261.9,554470.08,416285.32,554441.87,10,3
11,I,5488,11006187,1,1355,2,29/05/2012,1,1,29/05/2012,07/07/2015,29/05/2012,,416217.09,553972.34,416202.15,553945.33,10,1
11,I,5489,11006188,1,1355,2,28/08/2008,1,1,28/08/2008,07/07/2015,10/07/2014,,419969.54,553775.81,419413.13,553683.63,10,17
11,I,5490,11006189,1,1355,2,29/05/2012,1,1,29/05/2012,07/07/2015,29/05/2012,,409119.33,552826.06,409133.31,552803.59,10,1
11,I,5491,11006190,1,1355,5,21/04/2008,1,1,21/04/2008,28/09/2015,27/11/2012,,412016.59,552865.43,412321.24,552585.85,1,4
11,I,5492,11006191,1,1355,2,19/11/2009,1,1,19/11/2009,07/07/2015,10/07/2014,,411022.34,556231.46,411041.57,556286.9,10,1
11,I,5493,11006194,1,1355,2,09/11/2009,1,1,09/11/2009,07/07/2015,10/07/2014,,409408.92,551916.69,409431.42,551895.52,10,3
11,I,5494,11006199,1,1355,2,01/09/2008,1,1,01/09/2008,07/07/2015,10/07/2014,,417792.49,551802.37,417734.94,551749.43,10,1
11,I,5495,11006195,1,1355,2,19/11/2009,1,1,19/11/2009,07/07/2015,10/07/2014,,410692.57,551219.84,410654.92,551195.29,10,3
11,I,5496,11006197,1,1355,2,13/11/2009,1,1,13/11/2009,07/07/2015,10/07/2014,,416295.42,554521.26,416428.93,554593.74,10,11
11,I,5497,11006198,1,1355,2,01/09/2008,1,1,01/09/2008,07/07/2015,10/07/2014,,416966.18,552276.51,416907.75,552252.69,10,2
11,I,5498,11006201,2,1355,2,23/10/2017,1,1,02/09/2008,14/02/2018,10/07/2014,,403175.29,545446.48,402328.25,544453.17,10,1
11,I,5499,11006203,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,409058.68,552949.65,409056.17,552987.24,10,1
11,I,5500,11006204,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,409098.25,552814.03,409094.5,552853.53,10,1
11,I,5501,11006205,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,412262.08,554576.35,412202.42,554617.61,10,1
11,I,5502,11006206,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,416457.99,552230.99,416412,552381,10,3
11,I,5503,11006207,1,1355,2,02/09/2008,1,1,02/09/2008,12/08/2015,10/07/2014,,416607,552409,416412,552381,10,3
11,I,5504,11006208,2,1355,2,06/08/2019,1,1,02/09/2008,06/08/2019,10/07/2014,,418039.51,556855.6,418102.19,556882.62,10,1
11,I,5505,11006209,1,1355,2,02/09/2008,1,1,02/09/2008,11/08/2015,10/07/2014,,418912.53,551251.01,419054.73,551518.48,10,11
11,I,5506,11006211,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,418927.5,551494.61,418856.12,551478.73,10,3
11,I,5507,11006212,1,1355,2,02/09/2008,1,1,02/09/2008,12/08/2015,10/07/2014,,416515.46,552272.28,416474.98,552337.51,10,3
11,I,5508,11006213,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,416557.5,552327.66,416642.67,552343.67,10,6
11,I,5509,11006214,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,416542.75,552287.38,416637.32,552313.23,10,5
11,I,5510,11006215,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,408931.61,549542.09,408932.21,549502.52,10,3
11,I,5511,11006216,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,410903.6,551584.9,410978.38,551557.96,10,1
11,I,5512,11006217,1,1355,2,02/09/2008,1,1,02/09/2008,06/12/2017,10/07/2014,,412009.59,556596.63,411851.38,556613.95,10,7
11,I,5513,11006218,1,1355,2,02/09/2008,1,1,02/09/2008,07/07/2015,10/07/2014,,409096.51,552867.81,409079.65,552821.24,10,1
